    n, insertion_cmp, insertion_swaps, insertion_time, quick_cmp, quick_swaps, quick_time, merge_cmp, merge_swaps, merge_time, bubble_cmp, bubble_swaps, bubble_time
  942,        219691,          218761,            242,     10169,        5747,         51,     27565,        8702,         66,     443211,       218761,        1153
  943,        220493,          219562,            254,      9994,        5559,         51,     27647,        8709,         66,     444153,       219562,        1140
  944,        220580,          219648,            313,     10225,        5361,         50,     27629,        8696,         66,     445096,       219648,        1152
  945,        221281,          220348,            242,      9665,        5577,         49,     27662,        8702,        103,     446040,       220348,        1167
  946,        221884,          220950,            240,      9831,        5663,         51,     27653,        8725,         65,     446985,       220950,        1162
  947,        222388,          221453,            264,      9423,        5344,         51,     27708,        8731,         66,     447931,       221453,        1140
  948,        223130,          222194,            241,      9875,        5551,         49,     27755,        8738,         66,     448878,       222194,        1152
  949,        223819,          222882,            270,     10311,        5702,         50,     27808,        8755,         66,     449826,       222882,        1235
  950,        224189,          223251,            243,      9521,        5109,         49,     27833,        8758,         66,     450775,       223251,        1165
  951,        224524,          223585,            243,     10140,        5821,         50,     27822,        8784,         66,     451725,       223585,        1159
  952,        225397,          224457,            245,     10088,        5491,         52,     27828,        8774,         79,     452676,       224457,        1183
  953,        225812,          224871,            244,     10108,        6087,         51,     27855,        8791,         66,     453628,       224871,        1167
  954,        226517,          225575,            269,     10194,        5451,         51,     27952,        8809,         66,     454581,       225575,        1249
  955,        227098,          226155,            246,      9356,        5469,         50,     27942,        8814,         65,     455535,       226155,        1241
  956,        227562,          226618,            246,      9614,        5617,         51,     27984,        8821,         66,     456490,       226618,        1164
  957,        228033,          227088,            257,      9670,        5394,         53,     28021,        8833,         67,     457446,       227088,        1175
  958,        228357,          227411,            247,      9890,        6063,         51,     28066,        8855,         65,     458403,       227411,        1169
  959,        229122,          228175,            270,      9605,        5145,         51,     28048,        8860,         65,     459361,       228175,        1262
  960,        229866,          228918,            249,     10998,        6914,         52,     28147,        8844,         66,     460320,       228918,        1189
  961,        230614,          229665,            249,      9888,        5032,         50,     28170,        8853,       1492,     461280,       229665,        1204
  962,        230733,          229783,            249,     11269,        6045,         53,     28214,        8861,         68,     462241,       229783,        1169
  963,        231602,          230651,            271,     10838,        5261,         54,     28232,        8872,         66,     463203,       230651,        1195
  964,        231644,          230692,            360,     12061,        6702,         54,     28184,        8890,         67,     464166,       230692,        1276
  965,        232563,          231610,            252,     11410,        6096,         52,     28218,        8906,         66,     465130,       231610,        1199
  966,        233427,          232473,            273,     10472,        6110,         53,     28312,        8909,         67,     466095,       232473,        1203
  967,        233832,          232877,            253,     10761,        5853,         52,     28362,        8934,         67,     467061,       232877,        1200
  968,        234056,          233100,            280,     11035,        6192,         51,     28342,        8911,         69,     468028,       233100,        1199
  969,        234905,          233948,            330,     11128,        6620,         53,     28359,        8931,         69,     468996,       233948,        1215
  970,        235488,          234530,            255,     10219,        5704,         51,     28389,        8954,         67,     469965,       234530,        1210
  971,        236055,          235096,            277,     10624,        6267,         52,     28429,        8963,         66,     470935,       235096,        1205
  972,        236119,          235159,            255,     11316,        7310,         53,     28455,        8958,         67,     471906,       235159,        1214
  973,        237008,          236047,            256,     10746,        5481,         52,     28463,        8973,         67,     472878,       236047,        1215
  974,        237836,          236874,            281,     11117,        5204,         53,     28499,        8983,         67,     473851,       236874,        1219
  975,        238300,          237337,            258,     11417,        5812,         53,     28517,        9001,         67,     474825,       237337,        1221
  976,        239192,          238228,            259,     10818,        5301,         53,     28579,        9000,         67,     475800,       238228,        1219
  977,        239611,          238646,            261,     10480,        5663,         53,     28613,        9011,         67,     476776,       238646,        1229
  978,        240321,          239355,            260,     10528,        5295,         52,     28580,        9014,         67,     477753,       239355,        1242
  979,        241272,          240305,            267,     11320,        6269,         54,     28635,        9031,         68,     478731,       240305,        1277
  980,        241282,          240314,            284,     11794,        6379,         56,     28613,        9050,         68,     479710,       240314,        1236
  981,        241865,          240896,            262,     10341,        4878,         52,     28637,        9060,         67,     480690,       240896,        1281
  982,        242289,          241319,            262,     10206,        5999,         53,     28744,        9069,         68,     481671,       241319,        1247
  983,        242333,          241362,            287,     11202,        6643,         54,     28771,        9067,         69,     482653,       241362,        1360
  984,        242811,          241839,            321,     10392,        5622,         54,     28817,        9081,        108,     483636,       241839,        1263
  985,        243209,          242236,            267,     10987,        6477,         54,     28860,        9092,         70,     484620,       242236,        1281
  986,        243421,          242447,            268,     10961,        6892,         54,     28820,        9087,         69,     485605,       242447,        1284
  987,        243899,          242924,            271,     10730,        6499,         55,     28912,        9116,         70,     486591,       242924,        1280
  988,        244073,          243097,            269,     11018,        6896,         55,     28915,        9107,         69,     487578,       243097,        1271
  989,        244857,          243880,            338,     11606,        6649,         55,     28976,        9131,         69,     488566,       243880,        1301
  990,        245682,          244704,            274,     11956,        6310,         55,     28992,        9140,         70,     489555,       244704,        1286
  991,        245984,          245005,            271,     10780,        5979,         54,     28994,        9150,         72,     490545,       245005,        1284
  992,        246599,          245619,            272,     10538,        6069,         55,     28994,        9152,         72,     491536,       245619,        1537
  993,        247574,          246593,            273,     10615,        5329,         55,     29028,        9165,         70,     492528,       246593,        1363
  994,        247651,          246669,            273,     11441,        6385,         57,     29082,        9170,         71,     493521,       246669,        1294
  995,        248362,          247379,            277,     10519,        5618,         54,     29073,        9171,         70,     494515,       247379,        1295
  996,        248366,          247382,            274,     11764,        6643,         63,     29071,        9208,         70,     495510,       247382,        1296
  997,        248738,          247753,            275,     10604,        5921,         55,     29079,        9221,         69,     496506,       247753,        1319
  998,        249731,          248745,            275,     11324,        5687,         57,     29133,        9213,         71,     497503,       248745,        1407
  999,        250158,          249171,            276,     11440,        6330,         56,     29146,        9236,         71,     498501,       249171,        1308
 1000,        250399,          249411,            275,     11624,        6460,         54,     29254,        9221,         69,     499500,       249411,        1320
 1001,        251349,          250360,            277,     12543,        5773,         58,     29264,        9238,         70,     500500,       250360,        1361
 1002,        252231,          251241,            278,     11179,        6387,         55,     29323,        9246,         71,     501501,       251241,        1307
 1003,        252563,          251572,            334,     10593,        5551,         54,     29323,        9251,         70,     502503,       251572,        1323
 1004,        252920,          251928,            282,     10882,        5194,         54,     29369,        9280,         74,     503506,       251928,        1339
 1005,        253394,          252401,            279,      9799,        5065,         55,     29375,        9298,         73,     504510,       252401,        1305
 1006,        253975,          252981,            281,     10122,        5446,         55,     29440,        9276,         70,     505515,       252981,        1340
 1007,        254450,          253455,            280,     10540,        6357,         56,     29433,        9314,         70,     506521,       253455,        1394
 1008,        254998,          254002,            282,     10540,        5865,         54,     29512,        9297,         70,     507528,       254002,        1335
 1009,        255189,          254192,            286,     10680,        6391,         56,     29546,        9310,         70,     508536,       254192,        1692
 1010,        255541,          254543,            559,     10961,        6476,         78,     29554,        9346,         73,     509545,       254543,        1337
 1011,        256293,          255294,            285,     10296,        5793,         54,     29627,        9349,         74,     510555,       255294,        1348
 1012,        256793,          255793,            356,     10299,        6081,         71,     29581,        9345,         71,     511566,       255793,        1356
 1013,        257681,          256680,            283,     11274,        5608,         58,     29633,        9357,         71,     512578,       256680,        1342
 1014,        257884,          256882,            285,     11440,        6562,         57,     29580,        9378,         70,     513591,       256882,        1349
 1015,        257929,          256926,            284,     11972,        7469,         57,     29651,        9388,         71,     514605,       256926,        1353
 1016,        258098,          257094,            279,     12016,        7545,         55,     29682,        9374,         70,     515620,       257094,        1477
 1017,        258484,          257479,            288,     10962,        6802,         56,     29726,        9385,         70,     516636,       257479,        1363
 1018,        259068,          258062,            320,     11029,        5572,         73,     29750,        9397,         72,     517653,       258062,        1365
 1019,        259498,          258491,            287,     10340,        6452,         55,     29773,        9407,         73,     518671,       258491,        1361
 1020,        259920,          258912,            286,     10878,        6799,         57,     29805,        9431,         73,     519690,       258912,        1374
 1021,        260660,          259651,            288,     11031,        5965,         56,     29857,        9435,        128,     520710,       259651,        1385
 1022,        261266,          260256,            287,     11072,        6374,         57,     29875,        9445,         72,     521731,       260256,        1366
 1023,        262284,          261273,            292,     12241,        6319,         60,     29890,        9435,         72,     522753,       261273,        1375
 1024,        262769,          261757,            456,     11429,        5917,         57,     29909,        9481,         73,     523776,       261757,        1372
 1025,        263298,          262285,            328,     11856,        6908,         58,     29945,        9494,         74,     524800,       262285,        1421
 1026,        264097,          263083,            291,     11256,        5602,         57,     30002,        9486,         73,     525825,       263083,        1439
 1027,        264464,          263449,            291,     11081,        6221,         57,     30058,        9500,         76,     526851,       263449,        1388
 1028,        265211,          264195,            326,     11754,        6188,         58,     30109,        9507,         72,     527878,       264195,        1393
 1029,        265251,          264234,            294,     11942,        7076,         58,     30110,        9515,         72,     528906,       264234,        1428
 1030,        265710,          264692,            328,     10845,        6151,         57,     30204,        9527,         74,     529935,       264692,        1448
 1031,        265914,          264895,            293,     11108,        6668,         56,     30225,        9541,         72,     530965,       264895,        1394
 1032,        266220,          265200,            294,     11381,        6945,         56,     30211,        9566,         76,     531996,       265200,        1395
 1033,        266742,          265721,            296,     10804,        5992,         57,     30230,        9576,         72,     533028,       265721,        1387
 1034,        267190,          266168,            297,     11060,        6956,         57,     30260,        9596,         73,     534061,       266168,        1512
 1035,        267655,          266632,            294,     11201,        6576,        101,     30331,        9605,         79,     535095,       266632,        1801
 1036,        267674,          266650,            316,     12234,        7536,         61,     30403,        9607,         74,     536130,       266650,        1443
 1037,        267972,          266947,            331,     11852,        7148,         57,     30448,        9621,         72,     537166,       266947,        1409
 1038,        268563,          267537,            296,     10776,        5759,         58,     30446,        9636,         73,     538203,       267537,        1613
 1039,        268656,          267629,            331,     11298,        6714,         58,     30509,        9647,         74,     539241,       267629,        1453
 1040,        269256,          268228,            331,     11284,        5798,         57,     30548,        9654,         73,     540280,       268228,        1454
 1041,        269932,          268903,            299,     11321,        5931,         57,     30575,        9666,         74,     541320,       268903,        1424
 1042,        270246,          269216,            298,     11234,        6583,         59,     30678,        9682,         74,     542361,       269216,        1458
 1043,        271079,          270048,            299,     11950,        6217,         59,     30669,        9685,        127,     543403,       270048,        1499
 1044,        272095,          271063,            299,     11848,        6026,         59,     30716,        9705,        112,     544446,       271063,        1464
 1045,        272415,          271382,            302,     11638,        6808,         58,     30768,        9707,         75,     545490,       271382,        1754
 1046,        272594,          271560,            450,     11892,        7360,         67,     30796,        9729,         89,     546535,       271560,        1713
 1047,        272978,          271943,            433,     11332,        6231,         98,     30835,        9739,        126,     547581,       271943,        1561
 1048,        273791,          272755,            296,     11122,        6585,         57,     30846,        9758,         74,     548628,       272755,        1477
 1049,        274818,          273781,            297,     12792,        6596,        109,     30877,        9767,        121,     549676,       273781,        1618
 1050,        274963,          273925,            303,     12296,        6725,         59,     30938,        9775,        108,     550725,       273925,        1527
 1051,        275166,          274127,            318,     12158,        6955,         76,     31015,        9785,         78,     551775,       274127,        1473
 1052,        275528,          274488,            313,     12405,        6665,         66,     31044,        9807,         75,     552826,       274488,        1491
 1053,        276444,          275403,            320,     11754,        5887,         65,     31087,        9817,         75,     553878,       275403,        1485
 1054,        277040,          275998,            313,     10777,        5471,         62,     31048,        9813,         77,     554931,       275998,        1529
 1055,        277132,          276089,            326,     11187,        6181,         61,     31089,        9814,         78,     555985,       276089,        1550
 1056,        277846,          276802,            325,     11054,        6266,         59,     31190,        9870,         77,     557040,       276802,        1544
 1057,        278252,          277207,            324,     10614,        6339,         60,     31230,        9879,         82,     558096,       277207,        1552
 1058,        278857,          277811,            335,     11227,        6555,         66,     31278,        9882,         82,     559153,       277811,        1598
 1059,        279846,          278799,            330,     11305,        6284,         59,     31310,        9897,         83,     560211,       278799,        1496
 1060,        280384,          279336,            349,     11429,        6240,         59,     31333,        9899,         78,     561270,       279336,        1484
 1061,        280964,          279915,            352,     11620,        5704,         60,     31362,        9911,         76,     562330,       279915,        1511
 1062,        281319,          280269,            313,     11241,        6341,         62,     31409,        9923,        115,     563391,       280269,        1499
 1063,        281801,          280750,            320,     11576,        6538,         59,     31437,        9935,         77,     564453,       280750,        1574
 1064,        282309,          281257,            519,     11120,        6030,         72,     31524,        9949,        110,     565516,       281257,        1743
 1065,        282924,          281871,            366,     12475,        6978,         66,     31569,        9961,         78,     566580,       281871,        1582
 1066,        283961,          282907,            325,     13338,        6853,         63,     31577,        9953,         85,     567645,       282907,        1541
 1067,        284227,          283172,            314,     12439,        7220,         61,     31603,        9977,         93,     568711,       283172,        1510
 1068,        284327,          283271,            318,     13046,        8069,         61,     31683,        9999,         83,     569778,       283271,        1562
 1069,        284687,          283630,            315,     12175,        6150,         61,     31725,       10012,         77,     570846,       283630,        1515
 1070,        285576,          284518,            336,     12235,        6848,         60,     31730,       10011,         77,     571915,       284518,        1539
 1071,        285727,          284668,            316,     11701,        6684,         60,     31781,       10027,         76,     572985,       284668,        1514
 1072,        286515,          285455,            336,     11718,        6870,         59,     31803,       10048,         79,     574056,       285455,        1520
 1073,        286586,          285525,            336,     12227,        6761,         61,     31842,       10059,         76,     575128,       285525,        1532
 1074,        286717,          285655,            317,     11722,        6532,         59,     31853,       10069,         78,     576201,       285655,        1535
 1075,        286855,          285792,            331,     11762,        7088,         59,     31902,       10081,         78,     577275,       285792,        1519
 1076,        287743,          286679,            337,     12543,        5985,         59,     31952,       10097,         77,     578350,       286679,        1536
 1077,        288700,          287635,            339,     13111,        6857,         61,     32007,       10107,         77,     579426,       287635,        1536
 1078,        289696,          288630,            342,     13216,        6770,         62,     32085,       10127,         78,     580503,       288630,        1552
 1079,        289738,          288671,            330,     12531,        6496,         62,     32088,       10125,         79,     581581,       288671,        1537
 1080,        290768,          289700,            322,     12081,        5914,         61,     32108,       10146,         77,     582660,       289700,        1540
 1081,        291208,          290139,            346,     11434,        6262,         60,     32127,       10161,         78,     583740,       290139,        1541
 1082,        292118,          291048,            343,     12364,        6789,         61,     32184,       10143,         78,     584821,       291048,        1557
 1083,        292145,          291074,            344,     12250,        7102,         60,     32196,       10163,         90,     585903,       291074,        1575
 1084,        293182,          292110,            324,     12376,        6951,         62,     32268,       10201,         79,     586986,       292110,        1558
 1085,        294205,          293132,            325,     11644,        6449,         60,     32294,       10225,         78,     588070,       293132,        1555
 1086,        295102,          294028,            347,     12522,        5998,         61,     32331,       10192,         79,     589155,       294028,        1565
 1087,        295886,          294811,            347,     12447,        6268,         61,     32390,       10232,         79,     590241,       294811,        1574
 1088,        296648,          295572,            349,     12013,        6832,         61,     32402,       10228,         79,     591328,       295572,        1575
 1089,        296654,          295577,            328,     12711,        8568,         63,     32440,       10243,         78,     592416,       295577,        1581
 1090,        296825,          295747,            328,     11858,        7381,         61,     32488,       10270,         79,     593505,       295747,        1564
 1091,        297259,          296180,            351,     11634,        6703,         61,     32525,       10272,         78,     594595,       296180,        1585
 1092,        297874,          296794,            329,     11646,        7037,         60,     32568,       10275,         81,     595686,       296794,        1581
 1093,        298902,          297821,            354,     12694,        5870,         62,     32612,       10280,         79,     596778,       297821,        1629
 1094,        299758,          298676,            332,     12278,        6444,         62,     32653,       10307,         82,     597871,       298676,        1595
 1095,        300205,          299122,            339,     12042,        6930,         61,     32709,       10308,         80,     598965,       299122,        1590
 1096,        300290,          299206,            353,     11792,        6972,         61,     32748,       10343,         80,     600060,       299206,        1593
 1097,        300649,          299564,            352,     11679,        6884,         60,     32768,       10356,         79,     601156,       299564,        1593
 1098,        301329,          300243,            353,     11628,        6758,         61,     32776,       10353,         80,     602253,       300243,        1595
 1099,        302028,          300941,            355,     12175,        5786,         62,     32799,       10375,         79,     603351,       300941,        1609
 1100,        302255,          301167,            354,     11891,        6965,         62,     32865,       10391,         80,     604450,       301167,        1613
 1101,        303204,          302115,            358,     13667,        7253,         63,     32889,       10409,         80,     605550,       302115,        1609
 1102,        303890,          302800,            357,     11368,        6632,         61,     32994,       10391,         80,     606651,       302800,        1620
 1103,        304279,          303188,            356,     10769,        6445,         60,     32996,       10414,         80,     607753,       303188,        1941
 1104,        305041,          303949,            353,     11207,        6378,         62,     33109,       10434,         81,     608856,       303949,        1612
 1105,        305158,          304065,            356,     12956,        7444,         64,     33143,       10449,         84,     609960,       304065,        1619
 1106,        305341,          304247,            357,     11974,        7541,         61,     33185,       10452,         80,     611065,       304247,        1612
 1107,        305756,          304661,            358,     11300,        6544,         62,     33217,       10481,         80,     612171,       304661,        1631
 1108,        306241,          305145,            338,     11364,        6497,         61,     33247,       10458,         81,     613278,       305145,        1619
 1109,        306975,          305878,            339,     11747,        6587,         61,     33284,       10486,         81,     614386,       305878,        1626
 1110,        307968,          306870,            361,     11899,        5820,         62,     33288,       10505,         82,     615495,       306870,        1623
 1111,        308443,          307344,            362,     11897,        6979,         62,     33306,       10528,         82,     616605,       307344,        1635
 1112,        308824,          307724,            364,     12404,        7269,         62,     33387,       10520,         81,     617716,       307724,        1640
 1113,        309329,          308228,            358,     12479,        6524,         62,     33420,       10536,         80,     618828,       308228,        1636
 1114,        310233,          309131,            363,     12197,        6057,         61,     33402,       10549,         82,     619941,       309131,        1634
 1115,        311257,          310154,            368,     13742,        6833,         63,     33453,       10572,         81,     621055,       310154,        1647
 1116,        312087,          310983,            366,     11708,        6462,         62,     33474,       10570,         82,     622170,       310983,        1648
 1117,        312315,          311210,            368,     12349,        7504,         64,     33551,       10585,         81,     623286,       311210,        1653
 1118,        312623,          311517,            366,     11739,        6591,         62,     33616,       10586,         82,     624403,       311517,        1657
 1119,        313031,          311924,            367,     11976,        6019,         61,     33611,       10609,         81,     625521,       311924,        1654
 1120,        313566,          312458,            367,     11506,        6113,         61,     33683,       10614,         82,     626640,       312458,        1660
 1121,        313824,          312715,            367,     12075,        6956,         61,     33722,       10622,         81,     627760,       312715,        1665
 1122,        313909,          312799,            375,     12877,        7728,         63,     33741,       10653,         82,     628881,       312799,        1662
 1123,        314895,          313784,            347,     12677,        6422,         63,     33820,       10648,         82,     630003,       313784,        1665
 1124,        315343,          314231,            369,     12458,        7057,         64,     33835,       10673,         83,     631126,       314231,        1681
 1125,        315462,          314349,            369,     12056,        7182,         62,     33871,       10684,         82,     632250,       314349,        1687
 1126,        315700,          314586,            380,     11926,        7040,         61,     33889,       10696,         83,     633375,       314586,        1683
 1127,        316689,          315574,            369,     13732,        8619,         66,     33938,       10705,         83,     634501,       315574,        1696
 1128,        316742,          315626,            370,     13676,        8289,         64,     33958,       10722,         82,     635628,       315626,        1681
 1129,        317494,          316377,            373,     12226,        7103,         62,     33997,       10739,         81,     636756,       316377,        1687
 1130,        317853,          316735,            373,     11982,        7074,         65,     34085,       10751,         83,     637885,       316735,        1692
 1131,        318545,          317426,            372,     12141,        7077,         63,     34102,       10773,         83,     639015,       317426,        1709
 1132,        319482,          318362,            373,     12180,        6792,         64,     34139,       10756,         83,     640146,       318362,        1713
 1133,        319518,          318397,            372,     12470,        7445,         65,     34143,       10773,         83,     641278,       318397,        1693
 1134,        320633,          319511,            377,     13822,        6938,         64,     34251,       10802,         83,     642411,       319511,        1696
 1135,        321659,          320536,            376,     12474,        6072,         63,     34246,       10801,         83,     643545,       320536,        1718
 1136,        322414,          321290,            356,     12137,        6308,         62,     34338,       10811,         85,     644680,       321290,        1730
 1137,        323411,          322286,            357,     12747,        5764,         63,     34380,       10821,         83,     645816,       322286,        1721
 1138,        324403,          323277,            380,     13783,        7015,         65,     34390,       10825,         83,     646953,       323277,        1718
 1139,        324879,          323752,            378,     12659,        7328,         64,     34445,       10837,         83,     648091,       323752,        1728
 1140,        325521,          324393,            379,     11976,        6653,         64,     34478,       10864,         83,     649230,       324393,        1728
 1141,        325767,          324638,            360,     11782,        7163,         65,     34532,       10874,         85,     650370,       324638,        1723
 1142,        325876,          324746,            378,     12490,        8034,         64,     34549,       10880,         84,     651511,       324746,        1733
 1143,        326698,          325567,            378,     12182,        6843,         63,     34542,       10903,         84,     652653,       325567,        1732
 1144,        326840,          325708,            381,     12843,        7308,         65,     34631,       10900,         84,     653796,       325708,        1735
 1145,        327554,          326421,            353,     12197,        6215,         62,     34645,       10919,         81,     654940,       326421,        1708
 1146,        327828,          326694,            352,     11812,        7022,         62,     34691,       10943,         82,     656085,       326694,        1707
 1147,        327848,          326713,            375,     12856,        8336,         64,     34737,       10937,         83,     657231,       326713,        1711
 1148,        328271,          327135,            375,     12177,        7091,         62,     34795,       10968,         82,     658378,       327135,        1704
 1149,        328294,          327157,            376,     12871,        8427,         64,     34827,       10973,         82,     659526,       327157,        1908
 1150,        328627,          327489,            357,     12638,        8119,         64,     34878,       10988,         84,     660675,       327489,        1810
 1151,        329452,          328313,            356,     12225,        7264,         62,     34863,       11000,         83,     661825,       328313,        1795
 1152,        330283,          329143,            371,     12041,        6434,         63,     34910,       11002,         82,     662976,       329143,        1726
 1153,        331082,          329941,            379,     12256,        6871,         62,     34947,       11015,         81,     664128,       329941,        1731
 1154,        331496,          330354,            381,     12627,        7593,         63,     35009,       11014,         82,     665281,       330354,        1731
 1155,        331666,          330523,            460,     12622,        8180,         65,     35025,       11030,         85,     666435,       330523,        1734
 1156,        332306,          331162,            378,     12024,        6766,         63,     35084,       11048,         83,     667590,       331162,        1732
 1157,        332547,          331402,            380,     12126,        7177,         63,     35115,       11057,         83,     668746,       331402,        1798
 1158,        333650,          332504,            365,     13815,        7543,         65,     35148,       11062,         83,     669903,       332504,        1828
 1159,        334557,          333410,            376,     14726,        8713,         66,     35119,       11089,        134,     671061,       333410,        1753
 1160,        334756,          333608,            381,     12325,        6886,         63,     35235,       11095,         84,     672220,       333608,        1754
 1161,        334923,          333774,            382,     13109,        7873,         64,     35246,       11104,         85,     673380,       333774,        1749
 1162,        335136,          333986,            398,     12672,        7283,        134,     35313,       11123,        143,     674541,       333986,        1762
 1163,        336009,          334858,            386,     12980,        7076,         63,     35385,       11125,         84,     675703,       334858,        1763
 1164,        336507,          335355,            383,     11792,        6664,         63,     35409,       11147,         84,     676866,       335355,        1764
 1165,        337539,          336386,            386,     13797,        7439,         66,     35447,       11162,         83,     678030,       336386,        1775
 1166,        338612,          337458,            386,     14075,        6956,         66,     35453,       11155,         84,     679195,       337458,        1906
 1167,        339669,          338514,            381,     12792,        5967,         65,     35518,       11179,         89,     680361,       338514,        1780
 1168,        339751,          338595,            387,     13931,        7799,         65,     35606,       11201,         85,     681528,       338595,        1784
 1169,        340903,          339746,            389,     14615,        7410,         67,     35651,       11216,         84,     682696,       339746,        1817
 1170,        341042,          339884,            392,     14377,        7780,         67,     35663,       11233,         84,     683865,       339884,        1793
 1171,        341482,          340323,            367,     12982,        6625,         65,     35707,       11253,         84,     685035,       340323,        1796
 1172,        342063,          340903,            368,     12789,        7221,         64,     35758,       11221,         85,     686206,       340903,        1877
 1173,        342732,          341571,            392,     13298,        7122,         65,     35797,       11240,        103,     687378,       341571,        1804
 1174,        342995,          341833,            390,     12854,        7345,         63,     35804,       11273,         84,     688551,       341833,        1791
 1175,        343049,          341886,            391,     13727,        8508,         85,     35877,       11288,        135,     689725,       341886,        1804
 1176,        343325,          342161,            388,     12861,        7364,         64,     35894,       11289,        151,     690900,       342161,        1798
 1177,        343657,          342492,            392,     13053,        7415,         65,     35938,       11298,         84,     692076,       342492,        1806
 1178,        344226,          343060,            391,     12582,        7276,         64,     35921,       11326,         84,     693253,       343060,        1802
 1179,        345131,          343964,            399,     13059,        7088,         64,     35957,       11349,         84,     694431,       343964,        1817
 1180,        345776,          344608,            394,     12071,        6769,         64,     36072,       11347,         84,     695610,       344608,        1820
 1181,        346550,          345381,            394,     12063,        6574,         63,     36075,       11356,         85,     696790,       345381,        1824
 1182,        347386,          346216,            395,     13718,        7159,         64,     36084,       11364,         85,     697971,       346216,        1812
 1183,        347421,          346250,            396,     13953,        7537,         66,     36118,       11387,         86,     699153,       346250,        1974
 1184,        347685,          346513,            374,     13288,        7536,         66,     36242,       11372,         87,     700336,       346513,        1864
 1185,        348287,          347114,            377,     12356,        7142,         65,     36276,       11382,         85,     701520,       347114,        1838
 1186,        349014,          347840,            398,     12701,        7228,         64,     36237,       11425,         86,     702705,       347840,        2025
 1187,        349591,          348416,            383,     12457,        7691,         65,     36287,       11435,         85,     703891,       348416,        1841
 1188,        349785,          348609,            377,     13321,        8497,         66,     36344,       11419,         86,     705078,       348609,        1840
 1189,        350774,          349597,            378,     13415,        7396,         66,     36376,       11444,         85,     706266,       349597,        1847
 1190,        351611,          350433,            384,     12663,        6908,         64,     36393,       11449,         85,     707455,       350433,        1845
 1191,        351631,          350452,            397,     14554,        8627,         69,     36429,       11478,         86,     708645,       350452,        1860
 1192,        352048,          350868,            450,     12475,        7743,        154,     36534,       11474,        154,     709836,       350868,        1908
 1193,        352527,          351346,            379,     12370,        7229,         65,     36568,       11485,         86,     711028,       351346,        1863
 1194,        352972,          351790,            386,     13345,        8373,         66,     36555,       11504,         87,     712221,       351790,        1857
 1195,        353033,          351850,            380,     13785,        8656,         68,     36613,       11513,         86,     713415,       351850,        1860
 1196,        353057,          351873,            385,     14888,        9811,         70,     36688,       11532,         88,     714610,       351873,        1870
 1197,        354233,          353048,            400,     16735,       10796,         74,     36719,       11547,         87,     715806,       353048,        1875
 1198,        355400,          354214,            404,     13217,        7252,         67,     36723,       11557,         86,     717003,       354214,        1875
 1199,        356262,          355075,            407,     13875,        8126,         66,     36732,       11564,         87,     718201,       355075,        1891
 1200,        356851,          355663,            409,     13118,        6957,         65,     36779,       11585,         87,     719400,       355663,        2103
 1201,        357623,          356434,            402,     13155,        6648,         67,     36817,       11597,         89,     720600,       356434,        1899
 1202,        358790,          357600,            408,     14169,        7443,         67,     36896,       11600,         90,     721801,       357600,        1891
 1203,        359992,          358801,            408,     15356,        7783,         71,     36933,       11632,         87,     723003,       358801,        1918
 1204,        360653,          359461,            411,     13608,        7233,         68,     36994,       11615,         88,     724206,       359461,        1910
 1205,        361230,          360037,            388,     13988,        7668,         67,     37003,       11636,         87,     725410,       360037,        1905
 1206,        361933,          360739,            413,     14318,        7990,         67,     36998,       11649,         87,     726615,       360739,        1913
 1207,        361974,          360779,            412,     14759,        7968,         69,     37092,       11654,         87,     727821,       360779,        1926
 1208,        362301,          361105,            414,     13980,        7532,         67,     37123,       11686,         89,     729028,       361105,        1983
 1209,        362577,          361380,            406,     14633,        8474,         69,     37158,       11697,         88,     730236,       361380,        1923
 1210,        363282,          362084,            398,     14938,        7914,         69,     37159,       11697,         87,     731445,       362084,        1929
 1211,        363759,          362560,            412,     14813,        8105,         69,     37152,       11726,         86,     732655,       362560,        1919
 1212,        364841,          363641,            415,     16197,        7039,         69,     37265,       11717,         87,     733866,       363641,        1936
 1213,        365346,          364145,            414,     14502,        8435,         70,     37306,       11740,         89,     735078,       364145,        1998
 1214,        366202,          365000,            414,     13190,        7338,         66,     37390,       11745,         87,     736291,       365000,        1931
