   n, insertion_cmp, insertion_swaps, insertion_time, quick_cmp, quick_swaps, quick_time, merge_cmp, merge_swaps, merge_time, bubble_cmp, bubble_swaps, bubble_time
 532,         69502,           68977,             85,      5040,        2693,         25,     14117,        4451,         41,     141246,        68977,         359
 533,         69919,           69393,             86,      4835,        2510,         24,     14158,        4456,         42,     141778,        69393,         372
 534,         70080,           69553,             86,      4599,        2670,         24,     14195,        4470,         44,     142311,        69553,         367
 535,         70591,           70063,             87,      5313,        2581,         25,     14252,        4469,         41,     142845,        70063,         364
 536,         70701,           70172,             87,      5875,        3540,         25,     14232,        4493,        116,     143380,        70172,         368
 537,         70708,           70178,             87,      6297,        4033,         26,     14268,        4493,         42,     143916,        70178,         367
 538,         70864,           70333,             87,      5340,        2541,         24,     14299,        4509,         43,     144453,        70333,         369
 539,         71311,           70779,             88,      5283,        2950,         25,     14367,        4511,         41,     144991,        70779,         376
 540,         71551,           71018,             88,      4762,        2374,         24,     14425,        4529,         43,     145530,        71018,         371
 541,         71690,           71156,             88,      4983,        2925,         28,     14471,        4542,         44,     146070,        71156,         380
 542,         72072,           71537,             89,      5147,        2733,         26,     14499,        4553,         44,     146611,        71537,         376
 543,         72551,           72015,             89,      5349,        2582,         25,     14519,        4562,         44,     147153,        72015,         392
 544,         72660,           72123,             95,      5405,        3101,         28,     14605,        4574,         50,     147696,        72123,         395
 545,         73016,           72478,             90,      4872,        2636,         26,     14642,        4586,         49,     148240,        72478,         383
 546,         73377,           72838,             90,      5168,        2484,         26,     14635,        4585,         44,     148785,        72838,         387
 547,         73392,           72852,             91,      5429,        3174,         26,     14684,        4598,         43,     149331,        72852,         381
 548,         73399,           72858,             90,      5971,        3706,         27,     14724,        4624,         44,     149878,        72858,         378
 549,         73823,           73281,             91,      4956,        2646,         26,     14755,        4630,         47,     150426,        73281,         383
 550,         74018,           73475,             92,      5349,        3070,         27,     14805,        4632,         43,     150975,        73475,         432
 551,         74291,           73747,             91,      4722,        2857,         26,     14839,        4643,         45,     151525,        73747,         390
 552,         74371,           73826,             92,      5418,        3015,         26,     14851,        4655,         45,     152076,        73826,         389
 553,         74564,           74018,             92,      5340,        3458,         26,     14884,        4663,         79,     152628,        74018,         390
 554,         74914,           74367,             91,      5062,        2694,         25,     14915,        4673,         46,     153181,        74367,         392
 555,         75396,           74848,             92,      5319,        2743,         26,     14965,        4684,         48,     153735,        74848,         396
 556,         75576,           75027,             93,      5255,        2801,         26,     15014,        4701,         45,     154290,        75027,         394
 557,         76119,           75569,             93,      5774,        2893,         26,     15032,        4708,         44,     154846,        75569,         397
 558,         76129,           75578,             94,      6247,        3114,         28,     15019,        4719,         45,     155403,        75578,         432
 559,         76681,           76129,             94,      5927,        2844,         27,     15097,        4730,         44,     155961,        76129,         409
 560,         76863,           76310,             94,      5987,        3062,         27,     15098,        4760,         45,     156520,        76310,         402
 561,         77067,           76513,             95,      5733,        3166,         27,     15141,        4768,         44,     157080,        76513,         400
 562,         77201,           76646,             95,      5851,        3387,         27,     15175,        4775,         47,     157641,        76646,         406
 563,         77480,           76924,             95,      5401,        2932,         27,     15245,        4793,         46,     158203,        76924,         405
 564,         77896,           77339,             95,      5507,        2801,         27,     15251,        4788,         45,     158766,        77339,         409
 565,         78429,           77871,             96,      5654,        2610,         27,     15291,        4804,         46,     159330,        77871,         415
 566,         78465,           77906,            101,      6556,        3108,         27,     15341,        4817,         46,     159895,        77906,         413
 567,         78692,           78132,             97,      5657,        3150,         27,     15377,        4826,         45,     160461,        78132,         411
 568,         78735,           78174,             96,      5719,        3706,         27,     15424,        4838,         48,     161028,        78174,         417
 569,         79248,           78686,            114,      5786,        3330,         27,     15459,        4853,         44,     161596,        78686,         420
 570,         79483,           78920,             97,      5164,        2817,         26,     15466,        4859,         45,     162165,        78920,         413
 571,         79918,           79354,             98,      5244,        2699,         26,     15523,        4861,         48,     162735,        79354,         424
 572,         80441,           79876,             98,      5600,        3115,         27,     15593,        4889,         47,     163306,        79876,         419
 573,         80799,           80233,             99,      5428,        3286,         26,     15622,        4891,        122,     163878,        80233,         426
 574,         81321,           80754,             99,      5967,        3471,         27,     15679,        4903,         49,     164451,        80754,         429
 575,         81779,           81211,            100,      5611,        3385,         26,     15685,        4906,         46,     165025,        81211,         431
 576,         82153,           81584,            100,      5327,        3002,         27,     15689,        4928,         46,     165600,        81584,         430
 577,         82670,           82100,            101,      5948,        3196,         28,     15729,        4941,         45,     166176,        82100,         468
 578,         83164,           82593,            101,      5459,        2733,         28,     15773,        4947,         48,     166753,        82593,         436
 579,         83188,           82616,            102,      6080,        3382,         28,     15797,        4968,         48,     167331,        82616,         432
 580,         83543,           82970,            112,      5258,        2902,         27,     15851,        4969,         47,     167910,        82970,         435
 581,         83801,           83227,            102,      5523,        3506,         28,     15883,        4974,         46,     168490,        83227,         435
 582,         84361,           83786,            113,      6020,        3231,         28,     15940,        4996,         46,     169071,        83786,         499
 583,         84648,           84072,            103,      5177,        2960,         28,     15957,        4999,         49,     169653,        84072,         442
 584,         84660,           84083,            103,      6044,        3423,         28,     16033,        5010,         50,     170236,        84083,         439
 585,         84829,           84251,            104,      5333,        3214,         27,     16054,        5024,         50,     170820,        84251,         435
 586,         85383,           84804,            104,      6012,        2907,         28,     16086,        5041,         49,     171405,        84804,         440
 587,         85563,           84983,            105,      6291,        3229,         28,     16129,        5042,         50,     171991,        84983,         447
 588,         85869,           85288,            115,      5616,        2824,         28,     16160,        5060,         48,     172578,        85288,         447
 589,         85964,           85382,            105,      5628,        3363,         28,     16203,        5066,         46,     173166,        85382,         445
 590,         86545,           85962,            106,      6233,        3494,         29,     16259,        5077,         49,     173755,        85962,         449
 591,         86889,           86305,            106,      6286,        3441,         28,     16305,        5082,         47,     174345,        86305,         449
 592,         87434,           86849,            107,      6362,        3080,         29,     16280,        5107,         49,     174936,        86849,         451
 593,         88020,           87434,            107,      6715,        3424,         29,     16313,        5123,         51,     175528,        87434,         459
 594,         88607,           88020,            108,      6452,        3153,         29,     16335,        5115,         51,     176121,        88020,         460
 595,         88848,           88260,            108,      6299,        3302,         29,     16383,        5135,         53,     176715,        88260,         457
 596,         89092,           88503,            109,      6413,        3475,         28,     16415,        5154,         50,     177310,        88503,         461
 597,         89542,           88952,            122,      5862,        2805,         28,     16463,        5159,         53,     177906,        88952,         456
 598,         89606,           89015,            109,      6030,        3325,         28,     16520,        5171,         50,     178503,        89015,         461
 599,         90146,           89554,            110,      6049,        3025,         28,     16527,        5188,         49,     179101,        89554,         457
 600,         90335,           89742,            110,      5810,        3451,         28,     16584,        5186,         50,     179700,        89742,         464
 601,         90453,           89859,            110,      6026,        3719,         28,     16620,        5200,         49,     180300,        89859,         477
 602,         91004,           90409,            111,      6518,        3349,         30,     16661,        5219,         50,     180901,        90409,         461
 603,         91169,           90573,            111,      6145,        3134,         28,     16688,        5231,         49,     181503,        90573,         467
 604,         91532,           90935,            111,      5895,        3027,         28,     16699,        5228,         51,     182106,        90935,         462
 605,         91625,           91027,            112,      6310,        3145,         28,     16714,        5237,         50,     182710,        91027,         469
 606,         91984,           91385,            112,      6046,        3248,         28,     16764,        5263,         52,     183315,        91385,         473
 607,         92069,           91469,            123,      6154,        3537,         29,     16840,        5272,         54,     183921,        91469,         472
 608,         92359,           91758,            113,      5904,        3386,         29,     16870,        5278,         53,     184528,        91758,         473
 609,         92845,           92243,            113,      6341,        3436,         29,     16911,        5293,         50,     185136,        92243,         484
 610,         93129,           92526,            113,      5696,        3537,         29,     16950,        5305,         51,     185745,        92526,         494
 611,         93522,           92918,            114,      5788,        3265,         29,     16964,        5314,         53,     186355,        92918,         483
 612,         93986,           93381,            115,      5986,        3241,         29,     17027,        5324,         51,     186966,        93381,         477
 613,         94534,           93928,            115,      6485,        3106,         28,     17085,        5338,         53,     187578,        93928,         488
 614,         94804,           94197,            116,      6068,        3644,         29,     17107,        5350,         51,     188191,        94197,         481
 615,         95077,           94469,            115,      6063,        3546,         29,     17141,        5366,         51,     188805,        94469,         489
 616,         95460,           94851,            116,      5943,        2805,         29,     17178,        5361,         54,     189420,        94851,         491
 617,         96021,           95411,            117,      6134,        3179,         29,     17201,        5370,         53,     190036,        95411,         489
 618,         96432,           95821,            118,      6382,        3728,         29,     17237,        5382,         50,     190653,        95821,         489
 619,         96635,           96023,            117,      5842,        3469,         30,     17300,        5410,         52,     191271,        96023,         490
 620,         96646,           96033,            118,      6496,        4112,         31,     17305,        5391,         52,     191890,        96033,         492
 621,         96968,           96354,            118,      6040,        3373,         30,     17337,        5420,         53,     192510,        96354,         496
 622,         97064,           96449,            118,      6244,        4108,         30,     17360,        5424,         55,     193131,        96449,         496
 623,         97511,           96895,            119,      6097,        3416,         30,     17419,        5444,         53,     193753,        96895,         500
 624,         97696,           97079,            118,      5734,        3282,         30,     17496,        5463,         55,     194376,        97079,         500
 625,         98147,           97529,            119,      6167,        3451,         30,     17531,        5473,         53,     195000,        97529,         500
 626,         98681,           98062,            120,      6653,        3294,         30,     17554,        5481,         53,     195625,        98062,         504
 627,         98758,           98138,            120,      6371,        3515,         30,     17574,        5499,         54,     196251,        98138,         509
 628,         98851,           98230,            120,      6452,        3390,         30,     17588,        5505,         56,     196878,        98230,         507
 629,         99176,           98554,            120,      5759,        3032,         30,     17628,        5517,         56,     197506,        98554,         512
 630,         99581,           98958,            120,      6366,        3480,         29,     17685,        5521,         55,     198135,        98958,         506
 631,         99958,           99334,            121,      6268,        3367,         29,     17745,        5525,         53,     198765,        99334,         507
 632,        100110,           99485,            122,      6371,        3718,         30,     17754,        5547,         55,     199396,        99485,         510
 633,        100431,           99805,            122,      6216,        3529,         30,     17786,        5554,         52,     200028,        99805,         566
 634,        100917,          100290,            123,      6585,        3360,         30,     17815,        5561,         52,     200661,       100290,         511
 635,        101111,          100483,            123,      5827,        3473,         31,     17845,        5568,         52,     201295,       100483,         518
 636,        101651,          101022,            123,      6678,        3562,         30,     17882,        5588,       1783,     201930,       101022,         525
 637,        101765,          101135,            123,      6590,        3750,         32,     17946,        5595,         41,     202566,       101135,         521
 638,        102066,          101435,            124,      6562,        3818,         31,     17944,        5611,         40,     203203,       101435,         518
 639,        102544,          101912,            124,      6402,        3433,         30,     18031,        5629,         40,     203841,       101912,         527
 640,        102630,          101997,            124,      6543,        4137,         31,     18042,        5626,         41,     204480,       101997,         528
 641,        102873,          102239,            125,      6473,        4125,         30,     18075,        5639,         39,     205120,       102239,         543
 642,        103274,          102639,            125,      6861,        3941,         31,     18135,        5661,         41,     205761,       102639,         530
 643,        103632,          102996,            125,      6124,        3339,         30,     18207,        5667,         40,     206403,       102996,         532
 644,        103654,          103017,            126,      6717,        4088,         32,     18180,        5679,         41,     207046,       103017,         528
 645,        103720,          103082,            138,      6457,        4086,         31,     18210,        5695,         41,     207690,       103082,         531
 646,        104154,          103515,            127,      6364,        3872,         31,     18280,        5703,         55,     208335,       103515,         538
 647,        104755,          104115,            127,      7623,        3940,         32,     18296,        5715,         54,     208981,       104115,         534
 648,        105020,          104379,            127,      6932,        3693,         31,     18365,        5724,         55,     209628,       104379,         536
 649,        105338,          104696,            128,      6554,        3584,         32,     18397,        5737,         56,     210276,       104696,         528
 650,        105345,          104702,            128,      7094,        4424,         32,     18469,        5753,         55,     210925,       104702,         541
 651,        105740,          105096,            128,      6412,        3328,         30,     18453,        5760,         55,     211575,       105096,         537
 652,        106040,          105395,            128,      6631,        3493,         32,     18482,        5764,         55,     212226,       105395,         546
 653,        106492,          105846,            129,      6578,        3357,         32,     18529,        5762,         54,     212878,       105846,         542
 654,        106565,          105918,            129,      6441,        4006,         31,     18525,        5788,         57,     213531,       105918,         549
 655,        106733,          106085,            129,      6302,        3855,         31,     18599,        5804,         42,     214185,       106085,         543
 656,        107330,          106681,            130,      6544,        3335,         31,     18657,        5817,         42,     214840,       106681,         549
 657,        107756,          107106,            130,      6315,        3544,         31,     18700,        5829,         42,     215496,       107106,         552
 658,        108013,          107362,            130,      6150,        3720,         31,     18752,        5836,         42,     216153,       107362,         550
 659,        108217,          107565,            131,      6587,        4028,         31,     18772,        5841,         42,     216811,       107565,         554
 660,        108454,          107801,            131,      6755,        4143,         32,     18724,        5868,         43,     217470,       107801,         558
 661,        108557,          107903,            131,      6877,        4668,         32,     18757,        5874,         43,     218130,       107903,         587
 662,        108768,          108113,            131,      6956,        4639,         32,     18823,        5881,         44,     218791,       108113,         554
 663,        109220,          108564,            132,      7206,        3902,         32,     18890,        5900,         42,     219453,       108564,         569
 664,        109258,          108601,            146,      7293,        4239,         33,     18881,        5886,         43,     220116,       108601,         563
 665,        109361,          108703,            132,      6902,        3952,         31,     18910,        5906,         42,     220780,       108703,         573
 666,        109840,          109181,            133,      7321,        3769,         32,     18932,        5907,         42,     221445,       109181,         570
 667,        109949,          109289,            133,      7202,        4168,         33,     18988,        5922,         43,     222111,       109289,         563
 668,        110130,          109469,            133,      6427,        3763,         32,     19092,        5953,         44,     222778,       109469,         570
 669,        110732,          110070,            134,      7349,        3883,         32,     19116,        5965,         43,     223446,       110070,         576
 670,        110869,          110206,            134,      7144,        3931,         32,     19139,        5965,         44,     224115,       110206,         580
 671,        111244,          110580,            134,      6704,        3751,         32,     19191,        5976,         43,     224785,       110580,         576
 672,        111617,          110952,            135,      7442,        4134,         33,     19249,        5981,         43,     225456,       110952,         577
 673,        111738,          111072,            135,      7193,        4632,         33,     19282,        5990,         46,     226128,       111072,         579
 674,        111773,          111106,            135,      7638,        5270,         34,     19305,        6008,         43,     226801,       111106,         579
 675,        111774,          111106,            135,      8312,        5945,         34,     19344,        6018,         43,     227475,       111106,         590
 676,        112127,          111458,            135,      7670,        5007,         33,     19369,        6027,         43,     228150,       111458,         587
 677,        112295,          111625,            136,      7329,        4502,         33,     19400,        6042,         43,     228826,       111625,         587
 678,        112372,          111701,            136,      7701,        4963,         33,     19445,        6040,         44,     229503,       111701,         590
 679,        112795,          112123,            136,      6620,        3844,         32,     19502,        6070,         43,     230181,       112123,         588
 680,        113421,          112748,            137,      7672,        4419,         34,     19508,        6065,         44,     230860,       112748,         596
 681,        113963,          113289,            153,      6497,        3561,         32,     19534,        6066,         44,     231540,       113289,         596
 682,        114072,          113397,            138,      7070,        3843,         33,     19572,        6092,         44,     232221,       113397,         596
 683,        114639,          113963,            139,      7401,        4425,         33,     19615,        6102,         44,     232903,       113963,         609
 684,        114762,          114085,            138,      6788,        3637,         32,     19658,        6114,         44,     233586,       114085,         601
 685,        114953,          114275,            139,      6535,        3696,         32,     19710,        6142,         44,     234270,       114275,         603
 686,        115095,          114416,            139,      7036,        4342,         33,     19795,        6127,         44,     234955,       114416,         601
 687,        115512,          114832,            140,      6675,        3778,         33,     19745,        6137,         44,     235641,       114832,         611
 688,        115868,          115187,            140,      6780,        4017,         33,     19771,        6172,         45,     236328,       115187,         608
 689,        115885,          115203,            140,      7157,        4626,         34,     19814,        6180,         44,     237016,       115203,         611
 690,        115963,          115280,            140,      7164,        4550,         33,     19880,        6182,         45,     237705,       115280,         621
 691,        116531,          115847,            140,      7620,        4366,         33,     19942,        6194,         44,     238395,       115847,         610
 692,        116627,          115942,            141,      7229,        4150,         33,     19981,        6204,         45,     239086,       115942,         613
 693,        117231,          116545,            142,      7166,        3767,         33,     19985,        6215,         45,     239778,       116545,         618
 694,        117646,          116959,            142,      7032,        3666,         34,     20014,        6224,         45,     240471,       116959,         624
 695,        117673,          116985,            142,      7273,        4436,         35,     20069,        6234,         44,     241165,       116985,         628
 696,        117729,          117040,            142,      7239,        4074,         34,     20076,        6253,         45,     241860,       117040,         620
 697,        118198,          117508,            143,      6742,        3825,         33,     20131,        6261,         44,     242556,       117508,         628
 698,        118329,          117638,            143,      6722,        4278,         34,     20165,        6278,         45,     243253,       117638,         623
 699,        118606,          117914,            144,      6344,        3702,         34,     20239,        6293,         46,     243951,       117914,         648
 700,        118708,          118015,            143,      6536,        4223,         35,     20242,        6298,         46,     244650,       118015,         631
 701,        118739,          118045,            143,      7147,        4890,         35,     20260,        6311,         46,     245350,       118045,         632
 702,        119102,          118407,            144,      6202,        3505,         33,     20329,        6330,         46,     246051,       118407,         633
 703,        119269,          118573,            144,      6794,        4224,         34,     20397,        6336,         45,     246753,       118573,         641
 704,        119495,          118798,            144,      6638,        3879,         33,     20419,        6320,         46,     247456,       118798,         645
 705,        120049,          119351,            145,      6699,        3620,         33,     20454,        6334,         45,     248160,       119351,         638
 706,        120551,          119852,            145,      7118,        3929,         33,     20496,        6344,         45,     248865,       119852,         651
 707,        121247,          120547,            146,      7299,        4124,         35,     20501,        6353,         46,     249571,       120547,         651
 708,        121867,          121166,            147,      7022,        3374,         34,     20572,        6380,         47,     250278,       121166,         646
 709,        121992,          121290,            147,      7907,        4852,         34,     20629,        6385,         45,     250986,       121290,         648
 710,        122078,          121375,            147,      8321,        5409,         34,     20624,        6388,         47,     251695,       121375,         655
 711,        122087,          121383,            147,      8937,        6002,         35,     20660,        6412,         47,     252405,       121383,         653
 712,        122112,          121407,            147,      8927,        5963,         34,     20680,        6412,         47,     253116,       121407,         650
 713,        122137,          121431,            147,      9587,        6649,         37,     20694,        6426,         45,     253828,       121431,         646
 714,        122639,          121932,            148,      6877,        3973,         35,     20757,        6440,         47,     254541,       121932,         661
 715,        123287,          122579,            164,      7388,        3679,         34,     20791,        6451,         46,     255255,       122579,         664
 716,        123686,          122977,            149,      6849,        3472,         34,     20813,        6467,         48,     255970,       122977,         665
 717,        124329,          123619,            150,      8333,        4007,         42,     20886,        6478,         46,     256686,       123619,         666
 718,        124441,          123730,            150,      7524,        4271,         34,     20916,        6490,         47,     257403,       123730,         660
 719,        124613,          123901,            150,      7296,        4185,         35,     20939,        6504,         47,     258121,       123901,         666
 720,        125185,          124472,            151,      7781,        3535,         34,     20965,        6500,         47,     258840,       124472,         682
 721,        125721,          125007,            152,      8534,        4904,         36,     21012,        6505,         46,     259560,       125007,         673
 722,        125809,          125094,            151,      7423,        4023,         35,     21020,        6539,         47,     260281,       125094,         676
 723,        126274,          125558,            152,      7125,        4163,         34,     21103,        6543,         47,     261003,       125558,         699
 724,        126530,          125813,            153,      6869,        4104,         35,     21117,        6555,         48,     261726,       125813,         688
 725,        127079,          126361,            153,      7620,        4403,         35,     21123,        6574,         47,     262450,       126361,         682
 726,        127611,          126892,            150,      7708,        4336,         34,     21183,        6574,         46,     263175,       126892,         669
 727,        127644,          126924,            150,      8054,        4989,         36,     21210,        6583,         47,     263901,       126924,         673
 728,        128303,          127582,            150,      8083,        4554,         35,     21313,        6611,         47,     264628,       127582,         672
 729,        128682,          127960,            151,      7174,        4265,         34,     21363,        6622,         46,     265356,       127960,         666
 730,        129226,          128503,            151,      7082,        3637,         35,     21375,        6629,         46,     266085,       128503,         672
 731,        129455,          128731,            152,      7434,        4127,         35,     21395,        6646,         46,     266815,       128731,         676
 732,        130001,          129276,            152,      7560,        3676,         35,     21476,        6630,         47,     267546,       129276,         677
 733,        130268,          129542,            153,      7959,        4742,         35,     21510,        6638,         48,     268278,       129542,         686
 734,        130453,          129726,            153,      7884,        4793,         35,     21519,        6655,         47,     269011,       129726,         673
 735,        130875,          130147,            153,      7399,        4156,         36,     21580,        6678,         46,     269745,       130147,         688
 736,        131558,          130829,            154,      7705,        3637,         35,     21533,        6685,         48,     270480,       130829,         687
 737,        131984,          131254,            155,      8078,        4065,         36,     21565,        6696,         47,     271216,       131254,         694
 738,        132408,          131677,            156,      7975,        4391,         35,     21565,        6713,         47,     271953,       131677,         689
 739,        132721,          131989,            155,      7791,        4616,         36,     21633,        6721,         48,     272691,       131989,         692
 740,        133365,          132632,            156,      7826,        4133,         35,     21661,        6737,         48,     273430,       132632,         730
 741,        133841,          133107,            157,      7408,        3833,         34,     21715,        6758,         48,     274170,       133107,         693
 742,        133975,          133240,            157,      7666,        4313,         35,     21805,        6738,         48,     274911,       133240,         691
 743,        134274,          133538,            157,      7528,        4320,         35,     21765,        6754,         48,     275653,       133538,         698
 744,        134985,          134248,            159,      8707,        4685,         37,     21815,        6788,         48,     276396,       134248,         704
 745,        135457,          134719,            159,      7147,        4021,         35,     21866,        6790,         47,     277140,       134719,         707
 746,        136021,          135282,            159,      7950,        4664,         35,     21926,        6808,         48,     277885,       135282,         708
 747,        136256,          135516,            159,      7589,        4481,         36,     21972,        6825,         48,     278631,       135516,         704
 748,        136838,          136097,            161,      8011,        4309,         36,     21991,        6801,         48,     279378,       136097,         711
 749,        137119,          136377,            161,      7190,        4117,         36,     22000,        6818,         49,     280126,       136377,         718
 750,        137477,          136734,            161,      7363,        4222,         36,     22034,        6841,         48,     280875,       136734,         704
 751,        137978,          137234,            162,      7818,        4088,         35,     22090,        6849,         48,     281625,       137234,         711
 752,        138218,          137473,            162,      7553,        4572,         36,     22119,        6867,         49,     282376,       137473,         718
 753,        138466,          137720,            162,      7413,        4173,         35,     22161,        6880,         48,     283128,       137720,         723
 754,        138634,          137887,            163,      7600,        4769,         35,     22234,        6889,         48,     283881,       137887,         720
 755,        139093,          138345,            163,      7510,        4361,         36,     22244,        6905,         48,     284635,       138345,         712
 756,        139117,          138368,            163,      8134,        4850,         37,     22322,        6905,         49,     285390,       138368,         773
 757,        139589,          138839,            181,      7727,        4439,         36,     22382,        6912,         49,     286146,       138839,         725
 758,        140013,          139262,            164,      7209,        4555,         36,     22375,        6925,         49,     286903,       139262,         722
 759,        140056,          139304,            164,      7860,        5045,         37,     22397,        6947,         49,     287661,       139304,         726
 760,        140613,          139860,            165,      7824,        3931,         36,     22461,        6945,         49,     288420,       139860,         739
 761,        140677,          139923,            165,      8221,        4769,         37,     22472,        6956,         48,     289180,       139923,         735
 762,        140720,          139965,            165,      8849,        5458,         38,     22472,        6968,         49,     289941,       139965,         731
 763,        141422,          140666,            165,      8246,        4691,         37,     22506,        6973,         49,     290703,       140666,         739
 764,        141473,          140716,            165,      8172,        4622,         37,     22562,        7004,         49,     291466,       140716,         736
 765,        141730,          140972,            166,      8000,        5005,         36,     22605,        7022,         49,     292230,       140972,         734
 766,        142405,          141646,            167,      7997,        4535,         37,     22662,        7010,         49,     292995,       141646,         754
 767,        142962,          142202,            168,      7562,        3933,         37,     22685,        7023,         49,     293761,       142202,         750
 768,        143273,          142512,            168,      7690,        4100,         37,     22701,        7046,         50,     294528,       142512,         741
 769,        143379,          142617,            168,      7632,        4534,         37,     22731,        7055,         48,     295296,       142617,         750
 770,        143942,          143179,            168,      8067,        3975,         37,     22791,        7054,         50,     296065,       143179,         749
 771,        144669,          143905,            169,      8714,        3673,         37,     22801,        7066,         50,     296835,       143905,         818
 772,        144794,          144029,            169,      8208,        4550,         37,     22853,        7091,         50,     297606,       144029,         751
 773,        145042,          144276,            171,      8201,        4586,         37,     22909,        7099,         49,     298378,       144276,         768
 774,        145731,          144964,            170,      8067,        4524,         37,     22926,        7093,         50,     299151,       144964,         757
 775,        146384,          145616,            172,      8395,        5153,         37,     22944,        7118,         50,     299925,       145616,         772
 776,        146786,          146017,            172,      7802,        4872,         37,     23003,        7113,         51,     300700,       146017,         763
 777,        146882,          146112,            172,      7718,        4769,         37,     23020,        7120,         50,     301476,       146112,         770
 778,        147486,          146715,            173,      7441,        4217,         36,     22948,        7120,         50,     302253,       146715,         769
 779,        147494,          146722,            173,      8351,        5093,         38,     22984,        7147,         51,     303031,       146722,         775
 780,        148054,          147281,            173,      7604,        4364,         36,     23040,        7158,         50,     303810,       147281,         772
 781,        148564,          147790,            174,      7704,        4089,         37,     23054,        7164,         50,     304590,       147790,         771
 782,        149070,          148295,            175,      7739,        4654,         37,     23113,        7174,         51,     305371,       148295,         769
 783,        149304,          148528,            175,      7904,        5120,         38,     23131,        7180,         50,     306153,       148528,         768
 784,        149433,          148656,            176,      8311,        5567,         38,     23176,        7196,         51,     306936,       148656,         781
 785,        149746,          148968,            175,      7657,        5131,         37,     23218,        7206,         51,     307720,       148968,         775
 786,        149923,          149144,            176,      8119,        5422,         37,     23216,        7215,         51,     308505,       149144,         842
 787,        150201,          149421,            176,      7944,        5374,         38,     23260,        7226,         51,     309291,       149421,         788
 788,        150781,          150000,            177,      8226,        4790,         37,     23317,        7231,         52,     310078,       150000,         785
 789,        151197,          150415,            177,      7457,        4776,         38,     23345,        7249,         52,     310866,       150415,         787
 790,        151828,          151045,            178,      7690,        4210,         38,     23349,        7255,         51,     311655,       151045,         786
 791,        152276,          151492,            178,      7749,        4239,         37,     23361,        7256,         52,     312445,       151492,         792
 792,        152777,          151992,            179,      7538,        4121,         38,     23408,        7273,         52,     313236,       151992,         795
 793,        152831,          152045,            179,      8014,        4735,         39,     23452,        7273,         51,     314028,       152045,         806
 794,        153327,          152540,            180,      8056,        4637,         38,     23474,        7284,         51,     314821,       152540,         795
 795,        153695,          152907,            179,      7820,        4992,         38,     23505,        7303,         51,     315615,       152907,         802
 796,        153996,          153207,            180,      7961,        5211,         38,     23512,        7296,         52,     316410,       153207,         796
 797,        154470,          153680,            180,      8538,        5020,         39,     23515,        7304,         51,     317206,       153680,         800
 798,        155022,          154231,            181,      7829,        4432,         37,     23529,        7342,         52,     318003,       154231,         807
 799,        155143,          154351,            181,      8287,        4785,         39,     23609,        7338,         52,     318801,       154351,         811
 800,        155535,          154742,            182,      7869,        4800,         38,     23663,        7347,         52,     319600,       154742,         976
 801,        156136,          155342,            182,      8147,        4513,         38,     23698,        7356,         52,     320400,       155342,         818
 802,        156579,          155784,            202,      7746,        4259,         38,     23721,        7371,         52,     321201,       155784,         822
 803,        156698,          155902,            183,      8232,        5104,         39,     23756,        7373,         52,     322003,       155902,         829
 804,        157320,          156523,            184,      9161,        4945,         39,     23674,        7380,         53,     322806,       156523,         816
 805,        157766,          156968,            184,      7871,        4446,         38,     23712,        7389,         53,     323610,       156968,         825
 806,        158354,          157555,            185,      8436,        4813,         38,     23753,        7397,         53,     324415,       157555,         874
 807,        158449,          157649,            185,      8701,        5152,         40,     23809,        7411,         52,     325221,       157649,         831
 808,        158810,          158009,            187,      7986,        5099,         39,     23870,        7433,         53,     326028,       158009,         831
 809,        159089,          158287,            186,      8105,        5285,         39,     23890,        7432,         53,     326836,       158287,         825
 810,        159314,          158511,            186,      8203,        5480,         38,     23902,        7448,         53,     327645,       158511,         839
 811,        159413,          158609,            186,      8803,        6246,         40,     23976,        7459,         53,     328455,       158609,         838
 812,        159826,          159021,            186,      8505,        4937,         39,     23972,        7446,         53,     329266,       159021,         838
 813,        160638,          159833,            187,      9791,        5101,         41,     24001,        7461,         52,     330078,       159833,         846
 814,        160881,          160075,            187,      9574,        5732,         41,     23986,        7480,         53,     330891,       160075,         843
 815,        161504,          160697,            188,      8777,        5021,         40,     24021,        7492,         54,     331705,       160697,         891
 816,        161917,          161109,            189,      8338,        5156,         40,     24092,        7493,         53,     332520,       161109,         848
 817,        162712,          161903,            192,     10523,        5902,         42,     24123,        7505,         53,     333336,       161903,         854
 818,        163281,          162471,            191,      8457,        5011,         40,     24161,        7510,         53,     334153,       162471,         852
 819,        163815,          163004,            191,      9244,        4910,         40,     24180,        7519,         53,     334971,       163004,         846
 820,        164619,          163807,            192,     10060,        4314,         40,     24176,        7540,         54,     335790,       163807,         859
 821,        164794,          163981,            192,      9791,        5000,         41,     24201,        7541,         53,     336610,       163981,         865
 822,        165287,          164473,            193,      8972,        5422,         39,     24233,        7558,         54,     337431,       164473,         862
 823,        165660,          164845,            194,      9146,        5534,         40,     24213,        7563,         53,     338253,       164845,         853
 824,        165887,          165071,            196,      8876,        5299,         39,     24308,        7570,         54,     339076,       165071,         860
 825,        166452,          165635,            194,      8772,        4840,         40,     24320,        7578,         53,     339900,       165635,         871
 826,        166845,          166027,            195,      8776,        4577,         40,     24408,        7591,         53,     340725,       166027,         867
 827,        167199,          166380,            195,      8738,        5316,         40,     24420,        7594,         53,     341551,       166380,         872
