    n, insertion_cmp, insertion_swaps, insertion_time, quick_cmp, quick_swaps, quick_time, merge_cmp, merge_swaps, merge_time, bubble_cmp, bubble_swaps, bubble_time
 2860,          4060,            1203,             12,   2808819,     2810007,       5213,     74219,       31263,        112,    4088370,         1203,        3356
 2861,          4061,            1203,             12,   2811679,     2812868,       5278,     74238,       31287,        114,    4091230,         1203,        3359
 2862,          4062,            1203,             12,   2814540,     2815730,       5219,     74327,       31283,        112,    4094091,         1203,        3360
 2863,          4064,            1204,             12,   2814541,     2815730,       5277,     74313,       31297,        114,    4096953,         1204,        3369
 2864,          4067,            1206,             12,   2814543,     2815732,       5202,     74367,       31309,        112,    4099816,         1206,        3376
 2865,          4068,            1206,             12,   2817407,     2818597,       5195,     74406,       31322,        113,    4102680,         1206,        3438
 2866,          4069,            1206,             12,   2820272,     2821463,       5206,     74445,       31341,        113,    4105545,         1206,        3384
 2867,          4070,            1206,             12,   2823138,     2824330,       5214,     74444,       31360,        114,    4108411,         1206,        3372
 2868,          4071,            1206,             12,   2826005,     2827198,       5289,     74484,       31378,        113,    4111278,         1206,        3375
 2869,          4072,            1206,             12,   2828873,     2830067,       5256,     74504,       31396,        113,    4114146,         1206,        3378
 2870,          4073,            1206,             12,   2831742,     2832937,       5319,     74567,       31400,        112,    4117015,         1206,        3386
 2871,          4074,            1206,             12,   2834612,     2835808,       5238,     74574,       31428,        112,    4119885,         1206,        3387
 2872,          4076,            1207,             12,   2834613,     2835808,       5235,     74621,       31416,        113,    4122756,         1207,        3462
 2873,          4077,            1207,             12,   2837485,     2838681,       5256,     74662,       31424,        112,    4125628,         1207,        3401
 2874,          4080,            1209,             12,   2837486,     2838681,       5242,     74698,       31443,        114,    4128501,         1209,        3389
 2875,          4081,            1209,             12,   2840360,     2841556,       5976,     74723,       31445,        114,    4131375,         1209,        3433
 2876,          4082,            1209,             12,   2843235,     2844432,       5279,     74763,       31479,        118,    4134250,         1209,        3394
 2877,          4083,            1209,             12,   2846111,     2847309,       5380,     74820,       31488,        112,    4137126,         1209,        3406
 2878,          4084,            1209,             13,   2848988,     2850187,       5470,     74832,       31498,        115,    4140003,         1209,        3399
 2879,          4086,            1210,             14,   2848989,     2850187,       5464,     74900,       31491,        124,    4142881,         1210,        3407
 2880,          4089,            1212,             14,   2848991,     2850189,       5278,     74903,       31540,        112,    4145760,         1212,        3407
 2881,          4090,            1212,             13,   2851869,     2853067,       5271,     74930,       31552,        114,    4148640,         1212,        3528
 2882,          4091,            1212,             13,   2854750,     2855949,       5274,     74908,       31569,        113,    4151521,         1212,        3412
 2883,          4092,            1212,             13,   2857632,     2858832,       5283,     74942,       31580,        115,    4154403,         1212,        3411
 2884,          4093,            1212,             15,   2860515,     2861716,       5328,     75070,       31565,        113,    4157286,         1212,        3427
 2885,          4094,            1212,             13,   2863399,     2864601,       5307,     75084,       31576,        114,    4160170,         1212,        3415
 2886,          4097,            1214,             12,   2860518,     2861717,       5378,     75114,       31602,        114,    4163055,         1214,        3429
 2887,          4101,            1217,             13,   2860520,     2861718,       5299,     75153,       31611,        113,    4165941,         1217,        3425
 2888,          4106,            1221,             13,   2860523,     2861720,       5355,     75137,       31628,        114,    4168828,         1221,        3437
 2889,          4107,            1221,             13,   2863411,     2864609,       5290,     75162,       31646,        113,    4171716,         1221,        3435
 2890,          4108,            1221,             13,   2866300,     2867499,       5294,     75223,       31670,        115,    4174605,         1221,        3512
 2891,          4110,            1222,             13,   2866301,     2867499,       5301,     75253,       31668,        114,    4177495,         1222,        3435
 2892,          4113,            1224,             12,   2866303,     2867501,       5307,     75287,       31682,        115,    4180386,         1224,        3432
 2893,          4115,            1225,             12,   2869193,     2870391,       5429,     75335,       31696,        113,    4183278,         1225,        3434
 2894,          4116,            1225,             12,   2872086,     2873285,       5330,     75362,       31708,        116,    4186171,         1225,        3436
 2895,          4117,            1225,             12,   2874980,     2876180,       5445,     75371,       31740,        114,    4189065,         1225,        3440
 2896,          4118,            1225,             13,   2877875,     2879076,       5320,     75448,       31723,        115,    4191960,         1225,        3457
 2897,          4119,            1225,             13,   2880771,     2881973,       5366,     75465,       31737,        140,    4194856,         1225,        3452
 2898,          4120,            1225,             13,   2883668,     2884871,       5315,     75496,       31749,        114,    4197753,         1225,        3464
 2899,          4121,            1225,             12,   2886566,     2887770,       5325,     75507,       31770,        114,    4200651,         1225,        3536
 2900,          4122,            1225,             14,   2889465,     2890670,       5336,     75551,       31778,        126,    4203550,         1225,        3486
 2901,          4123,            1225,             14,   2892365,     2893571,       5496,     75582,       31796,        165,    4206450,         1225,        3513
 2902,          4124,            1225,             14,   2895266,     2896473,       6109,     75596,       31807,        115,    4209351,         1225,        3457
 2903,          4127,            1227,             13,   2892368,     2893572,       5430,     75657,       31817,        116,    4212253,         1227,        3457
 2904,          4128,            1227,             12,   2895271,     2896476,       5500,     75713,       31836,        116,    4215156,         1227,        3462
 2905,          4129,            1227,             14,   2898175,     2899381,       5400,     75739,       31851,        117,    4218060,         1227,        3473
 2906,          4130,            1227,             13,   2901080,     2902287,       5456,     75769,       31859,        117,    4220965,         1227,        3465
 2907,          4133,            1229,             12,   2898178,     2899382,       5369,     75758,       31882,        116,    4223871,         1229,        3469
 2908,          4137,            1232,             12,   2898180,     2899383,       5363,     75861,       31885,        183,    4226778,         1232,        3473
 2909,          4138,            1232,             12,   2901088,     2902292,       5352,     75899,       31895,        114,    4229686,         1232,        3476
 2910,          4139,            1232,             12,   2903997,     2905202,       5358,     75879,       31921,        114,    4232595,         1232,        3539
 2911,          4140,            1232,             12,   2906907,     2908113,       5372,     75893,       31935,        115,    4235505,         1232,        3486
 2912,          4141,            1232,             12,   2909818,     2911025,       5376,     75963,       31932,        115,    4238416,         1232,        3478
 2913,          4142,            1232,             12,   2912730,     2913938,       5440,     76000,       31943,        115,    4241328,         1232,        3481
 2914,          4143,            1232,             12,   2915643,     2916852,       5396,     76005,       31971,        117,    4244241,         1232,        3484
 2915,          4146,            1234,             12,   2912733,     2913939,       5470,     76059,       31984,        115,    4247155,         1234,        3488
 2916,          4147,            1234,             13,   2915648,     2916855,       5380,     76072,       31997,        116,    4250070,         1234,        3504
 2917,          4148,            1234,             13,   2918564,     2919772,       5394,     76076,       32023,        114,    4252986,         1234,        3548
 2918,          4149,            1234,             13,   2921481,     2922690,       5392,     76164,       32020,        117,    4255903,         1234,        3503
 2919,          4150,            1234,             12,   2924399,     2925609,       5404,     76195,       32021,        114,    4258821,         1234,        3727
 2920,          4152,            1235,             13,   2924400,     2925609,       5466,     76209,       32043,        116,    4261740,         1235,        3499
 2921,          4153,            1235,             12,   2927320,     2928530,       5410,     76248,       32058,        114,    4264660,         1235,        3500
 2922,          4155,            1236,             12,   2927321,     2928530,       5479,     76251,       32100,        115,    4267581,         1236,        3504
 2923,          4158,            1238,             12,   2927323,     2928532,       5460,     76256,       32112,        118,    4270503,         1238,        3505
 2924,          4159,            1238,             12,   2930246,     2931456,       5456,     76382,       32097,        116,    4273426,         1238,        3508
 2925,          4160,            1238,             12,   2933170,     2934381,       5432,     76401,       32106,        115,    4276350,         1238,        3512
 2926,          4161,            1238,             12,   2936095,     2937307,       5418,     76436,       32129,        114,    4279275,         1238,        3661
 2927,          4164,            1240,             13,   2933173,     2934382,       5413,     76450,       32152,        118,    4282201,         1240,        3520
 2928,          4167,            1242,             13,   2936098,     2937309,       5422,     76470,       32144,        115,    4285128,         1242,        3578
 2929,          4168,            1242,             13,   2939026,     2940238,       5428,     76484,       32162,        117,    4288056,         1242,        3536
 2930,          4169,            1242,             12,   2941955,     2943168,       5427,     76601,       32160,        115,    4290985,         1242,        3521
 2931,          4170,            1242,             12,   2944885,     2946099,       5498,     76651,       32157,        115,    4293915,         1242,        3524
 2932,          4172,            1243,             12,   2944886,     2946099,       5452,     76577,       32213,        116,    4296846,         1243,        3527
 2933,          4173,            1243,             12,   2947818,     2949032,       5501,     76623,       32230,        116,    4299778,         1243,        3529
 2934,          4174,            1243,             12,   2950751,     2951966,       5452,     76708,       32209,        115,    4302711,         1243,        3534
 2935,          4175,            1243,             12,   2953685,     2954901,       5520,     76737,       32219,        116,    4305645,         1243,        3536
 2936,          4176,            1243,             12,   2956620,     2957837,       5458,     76743,       32269,        118,    4308580,         1243,        3549
 2937,          4180,            1246,             12,   2950757,     2951968,       5521,     76774,       32277,        115,    4311516,         1246,        3599
 2938,          4183,            1248,             12,   2953690,     2954904,       5454,     76833,       32299,        117,    4314453,         1248,        3552
 2939,          4184,            1248,             12,   2956628,     2957843,       5465,     76869,       32302,        115,    4317391,         1248,        3656
 2940,          4185,            1248,             12,   2959567,     2960783,       5518,     76927,       32296,        116,    4320330,         1248,        3628
 2941,          4186,            1248,             12,   2962507,     2963724,       5486,     76966,       32321,        115,    4323270,         1248,        3633
 2942,          4187,            1248,             12,   2965448,     2966666,       5592,     76979,       32331,       1022,    4326211,         1248,        3551
 2943,          4189,            1249,             15,   2965449,     2966666,       5571,     77030,       32338,        116,    4329153,         1249,        3554
 2944,          4191,            1250,             14,   2968391,     2969609,       5630,     77066,       32365,        119,    4332096,         1250,        3654
 2945,          4195,            1253,             14,   2962517,     2963730,       5718,     77098,       32378,        117,    4335040,         1253,        3572
 2946,          4196,            1253,             13,   2965462,     2966676,       5542,     77127,       32392,        120,    4337985,         1253,        3649
 2947,          4197,            1253,             13,   2968408,     2969623,       5479,     77155,       32405,        115,    4340931,         1253,        3606
 2948,          4198,            1253,             13,   2971355,     2972571,       5501,     77220,       32411,        117,    4343878,         1253,        3669
 2949,          4199,            1253,             13,   2974303,     2975520,       5490,     77256,       32414,        116,    4346826,         1253,        3579
 2950,          4200,            1253,             13,   2977252,     2978470,       5499,     77235,       32420,        116,    4349775,         1253,        3625
 2951,          4202,            1254,             13,   2977253,     2978470,       5493,     77315,       32433,        116,    4352725,         1254,        3574
 2952,          4206,            1257,             12,   2974309,     2975523,       5503,     77308,       32475,        116,    4355676,         1257,        3579
 2953,          4207,            1257,             12,   2977261,     2978476,       5577,     77321,       32490,        116,    4358628,         1257,        3593
 2954,          4208,            1257,             13,   2980214,     2981430,       5515,     77410,       32479,        116,    4361581,         1257,        3580
 2955,          4209,            1257,             12,   2983168,     2984385,       5557,     77446,       32488,        118,    4364535,         1257,        3582
 2956,          4211,            1258,             13,   2983169,     2984385,       5520,     77455,       32511,        117,    4367490,         1258,        3586
 2957,          4214,            1260,             12,   2983171,     2984387,       5604,     77483,       32524,        119,    4370446,         1260,        3589
 2958,          4216,            1261,             12,   2986126,     2987342,       5515,     77468,       32567,        118,    4373403,         1261,        3594
 2959,          4217,            1261,             12,   2989084,     2990301,       5522,     77532,       32558,        117,    4376361,         1261,        3652
 2960,          4218,            1261,             12,   2992043,     2993261,       5517,     77610,       32571,        117,    4379320,         1261,        3605
 2961,          4219,            1261,             12,   2995003,     2996222,       5556,     77641,       32582,        118,    4382280,         1261,        3649
 2962,          4220,            1261,             12,   2997964,     2999184,       5530,     77673,       32590,        117,    4385241,         1261,        3613
 2963,          4221,            1261,             12,   3000926,     3002147,       5542,     77748,       32585,        118,    4388203,         1261,        3601
 2964,          4223,            1262,             13,   3000927,     3002147,       5776,     77708,       32636,        117,    4391166,         1262,        3607
 2965,          4224,            1262,             12,   3003890,     3005111,       5557,     77730,       32650,        118,    4394130,         1262,        3606
 2966,          4225,            1262,             12,   3006855,     3008077,       5637,     77810,       32649,        120,    4397095,         1262,        3609
 2967,          4227,            1263,             14,   3006856,     3008077,       5563,     77858,       32661,        118,    4400061,         1263,        3612
 2968,          4229,            1264,             14,   3009822,     3011044,       5611,     77884,       32653,        126,    4403028,         1264,        3614
 2969,          4230,            1264,             13,   3012790,     3014013,       5570,     77921,       32665,        116,    4405996,         1264,        3621
 2970,          4231,            1264,             13,   3015759,     3016983,       5638,     77876,       32722,        119,    4408965,         1264,        3627
 2971,          4232,            1264,             13,   3018729,     3019954,       5583,     77928,       32723,        118,    4411935,         1264,        3640
 2972,          4234,            1265,             13,   3018730,     3019954,       5572,     77994,       32710,        118,    4414906,         1265,        3702
 2973,          4237,            1267,             13,   3018732,     3019956,       5566,     78030,       32733,        118,    4417878,         1267,        3643
 2974,          4238,            1267,             13,   3021705,     3022930,       5586,     78131,       32721,        120,    4420851,         1267,        3721
 2975,          4239,            1267,             13,   3024679,     3025905,       5596,     78139,       32746,        118,    4423825,         1267,        3636
 2976,          4240,            1267,             13,   3027654,     3028881,       5589,     78062,       32814,        120,    4426800,         1267,        3636
 2977,          4241,            1267,             13,   3030630,     3031858,       5696,     78100,       32822,        117,    4429776,         1267,        3635
 2978,          4242,            1267,             13,   3033607,     3034836,       5611,     78156,       32814,        119,    4432753,         1267,        3638
 2979,          4243,            1267,             13,   3036585,     3037815,       5671,     78183,       32839,        118,    4435731,         1267,        3641
 2980,          4244,            1267,             13,   3039564,     3040795,       5641,     78188,       32853,        121,    4438710,         1267,        3643
 2981,          4246,            1268,             13,   3036588,     3037816,       5776,     78215,       32868,        129,    4441690,         1268,        3645
 2982,          4247,            1268,             13,   3039569,     3040798,       5630,     78308,       32852,        120,    4444671,         1268,        3648
 2983,          4248,            1268,             13,   3042551,     3043781,       5717,     78327,       32876,        119,    4447653,         1268,        3656
 2984,          4250,            1269,             13,   3042552,     3043781,       5630,     78361,       32894,        120,    4450636,         1269,        3658
 2985,          4251,            1269,             13,   3045536,     3046766,       5764,     78375,       32908,        120,    4453620,         1269,        4048
 2986,          4252,            1269,             13,   3048521,     3049752,       5651,     78478,       32883,        119,    4456605,         1269,        3753
 2987,          4253,            1269,             15,   3051507,     3052739,       5639,     78486,       32912,        123,    4459591,         1269,        3782
 2988,          4254,            1269,             14,   3054494,     3055727,       5634,     78514,       32932,        119,    4462578,         1269,        3672
 2989,          4256,            1270,             14,   3054495,     3055727,       5637,     78589,       32931,        117,    4465566,         1270,        3748
 2990,          4257,            1270,             13,   3057484,     3058717,       5643,     78597,       32971,        119,    4468555,         1270,        3680
 2991,          4260,            1272,             13,   3057485,     3058717,       5644,     78601,       32980,        117,    4471545,         1272,        3767
 2992,          4264,            1275,             13,   3057487,     3058718,       5645,     78673,       32978,        119,    4474536,         1275,        3724
 2993,          4265,            1275,             13,   3060479,     3061711,       5657,     78707,       32990,        120,    4477528,         1275,        3675
 2994,          4266,            1275,             33,   3063472,     3064705,       5731,     78706,       33023,        120,    4480521,         1275,        3751
 2995,          4267,            1275,             13,   3066466,     3067700,       5794,     78755,       33036,        123,    4483515,         1275,        3680
 2996,          4268,            1275,             13,   3069461,     3070696,       5886,     78782,       33023,        119,    4486510,         1275,        3684
 2997,          4269,            1275,             13,   3072457,     3073693,       5691,     78787,       33044,        120,    4489506,         1275,        3684
 2998,          4271,            1276,             13,   3069464,     3070697,       5748,     78838,       33067,        119,    4492503,         1276,        3687
 2999,          4272,            1276,             13,   3072462,     3073696,       5687,     78910,       33082,        120,    4495501,         1276,        3689
 3000,          4273,            1276,             13,   3075461,     3076696,       5758,     78915,       33086,        120,    4498500,         1276,        3691
 3001,          4274,            1276,             13,   3078461,     3079697,       5691,     78962,       33098,        125,    4501500,         1276,        3694
 3002,          4275,            1276,             13,   3081462,     3082699,       5788,     78986,       33129,        119,    4504501,         1276,        3702
 3003,          4276,            1276,             13,   3084464,     3085702,       5709,     79017,       33151,        120,    4507503,         1276,        3704
 3004,          4278,            1277,             13,   3084465,     3085702,       5790,     79101,       33130,        119,    4510506,         1277,        3707
 3005,          4281,            1279,             13,   3084467,     3085704,       5703,     79170,       33138,        120,    4513510,         1279,        3710
 3006,          4285,            1282,             12,   3084470,     3085706,       5695,     79155,       33167,        118,    4516515,         1282,        4423
 3007,          4286,            1282,             15,   3087476,     3088713,       5893,     79172,       33184,        130,    4519521,         1282,        3711
 3008,          4287,            1282,             14,   3090483,     3091721,       5903,     79246,       33182,        120,    4522528,         1282,        3714
 3009,          4288,            1282,             14,   3093491,     3094730,       5775,     79278,       33196,        121,    4525536,         1282,        3716
 3010,          4289,            1282,             14,   3096500,     3097740,       5769,     79288,       33218,        119,    4528545,         1282,        3859
 3011,          4290,            1282,             13,   3099510,     3100751,       5861,     79281,       33229,        131,    4531555,         1282,        3819
 3012,          4291,            1282,             13,   3102521,     3103763,       5873,     79374,       33239,        122,    4534566,         1282,        3848
 3013,          4292,            1282,             13,   3105533,     3106776,       5878,     79397,       33252,        122,    4537578,         1282,        3832
 3014,          4294,            1283,             13,   3105534,     3106776,       5874,     79442,       33256,        121,    4540591,         1283,        3832
 3015,          4297,            1285,             13,   3105536,     3106778,       5888,     79478,       33264,        122,    4543605,         1285,        3840
 3016,          4300,            1287,             13,   3105539,     3106780,       5883,     79436,       33324,        123,    4546620,         1287,        3839
 3017,          4301,            1287,             13,   3108555,     3109797,       5905,     79452,       33338,        122,    4549636,         1287,        3831
 3018,          4302,            1287,             13,   3111572,     3112815,       5894,     79571,       33322,        123,    4552653,         1287,        3846
 3019,          4304,            1288,             13,   3111573,     3112815,       5892,     79578,       33332,        122,    4555671,         1288,        3845
 3020,          4305,            1288,             13,   3114592,     3115835,       5893,     79634,       33353,        124,    4558690,         1288,        3809
 3021,          4307,            1289,             13,   3114593,     3115835,       5809,     79672,       33370,        119,    4561710,         1289,        3744
 3022,          4308,            1289,             13,   3117614,     3118857,       5760,     79649,       33383,        120,    4564731,         1289,        3746
 3023,          4309,            1289,             13,   3120636,     3121880,       5827,     79716,       33396,        120,    4567753,         1289,        3748
 3024,          4311,            1290,             13,   3120637,     3121880,       5760,     79775,       33392,        121,    4570776,         1290,        3750
 3025,          4312,            1290,             13,   3123661,     3124905,       5847,     79807,       33402,        120,    4573800,         1290,        3753
 3026,          4315,            1292,             13,   3120641,     3121882,       5774,     79820,       33412,        122,    4576825,         1292,        3756
 3027,          4316,            1292,             13,   3123667,     3124909,       5833,     79895,       33418,        119,    4579851,         1292,        3758
 3028,          4317,            1292,             13,   3126694,     3127937,       5777,     79919,       33450,        122,    4582878,         1292,        3762
 3029,          4318,            1292,             13,   3129722,     3130966,       6075,     79921,       33467,        121,    4585906,         1292,        3948
 3030,          4319,            1292,             13,   3132751,     3133996,       5850,     79965,       33473,        122,    4588935,         1292,        4093
 3031,          4320,            1292,             13,   3135781,     3137027,       6236,     79996,       33478,        125,    4591965,         1292,        4094
 3032,          4321,            1292,             15,   3138812,     3140059,       6910,     80031,       33505,        142,    4594996,         1292,        4078
 3033,          4323,            1293,             15,   3138813,     3140059,       6114,     80072,       33518,        123,    4598028,         1293,        3849
 3034,          4324,            1293,             15,   3141846,     3143093,       5934,     80120,       33529,        124,    4601061,         1293,        3839
 3035,          4325,            1293,             13,   3144880,     3146128,       6077,     80164,       33541,        123,    4604095,         1293,        3984
 3036,          4327,            1294,             13,   3144881,     3146128,       6102,     80195,       33559,        130,    4607130,         1294,        3985
 3037,          4329,            1295,             14,   3147916,     3149164,       6194,     80265,       33559,        126,    4610166,         1295,        4014
 3038,          4333,            1298,             13,   3144886,     3146133,       6240,     80255,       33580,        132,    4613203,         1298,        4054
 3039,          4334,            1298,             13,   3147921,     3149167,       6103,     80286,       33604,        126,    4616241,         1298,        3847
 3040,          4335,            1298,             13,   3150960,     3152207,       5991,     80345,       33602,        129,    4619280,         1298,        3909
 3041,          4336,            1298,             13,   3154000,     3155248,       5989,     80369,       33618,        123,    4622320,         1298,        3890
 3042,          4337,            1298,             13,   3157041,     3158290,       5999,     80389,       33636,        123,    4625361,         1298,        3893
 3043,          4338,            1298,             13,   3160083,     3161333,       6009,     80406,       33654,        122,    4628403,         1298,        3896
 3044,          4339,            1298,             13,   3163126,     3164377,       6004,     80478,       33668,        123,    4631446,         1298,        3898
 3045,          4340,            1298,             14,   3166170,     3167422,       6009,     80511,       33685,        123,    4634490,         1298,        3901
 3046,          4343,            1300,             13,   3163129,     3164378,       5985,     80537,       33682,       1364,    4637535,         1300,        3904
 3047,          4344,            1300,             15,   3166175,     3167425,       6027,     80542,       33720,        126,    4640581,         1300,        3919
 3048,          4347,            1302,             15,   3166175,     3167424,       6026,     80617,       33716,        126,    4643628,         1302,        3913
 3049,          4348,            1302,             14,   3169223,     3170473,       6095,     80654,       33721,        127,    4646676,         1302,        3951
 3050,          4349,            1302,             14,   3172272,     3173523,       6192,     80698,       33732,        128,    4649725,         1302,        3968
 3051,          4350,            1302,             13,   3175322,     3176574,       6142,     80712,       33763,        126,    4652775,         1302,        3947
 3052,          4351,            1302,             13,   3178373,     3179626,       6145,     80733,       33764,        143,    4655826,         1302,        3971
 3053,          4352,            1302,             13,   3181425,     3182679,       6136,     80764,       33787,        126,    4658878,         1302,        4035
 3054,          4353,            1302,             14,   3184478,     3185733,       6464,     80831,       33799,        146,    4661931,         1302,        4102
 3055,          4355,            1303,             13,   3184479,     3185733,       6256,     80835,       33811,        128,    4664985,         1303,        4002
 3056,          4356,            1303,             14,   3187534,     3188789,       6211,     80922,       33822,        126,    4668040,         1303,        4048
 3057,          4357,            1303,             13,   3190590,     3191846,       6329,     80963,       33839,        179,    4671096,         1303,        4114
 3058,          4358,            1303,             14,   3193647,     3194904,       6326,     81009,       33830,        128,    4674153,         1303,        3994
 3059,          4359,            1303,             14,   3196705,     3197963,       6259,     81030,       33845,        126,    4677211,         1303,        4026
 3060,          4360,            1303,             13,   3199764,     3201023,       6195,     81080,       33866,        126,    4680270,         1303,        4047
 3061,          4361,            1303,             13,   3202824,     3204084,       6208,     81104,       33874,        130,    4683330,         1303,        4027
 3062,          4362,            1303,             13,   3205885,     3207146,       6178,     81116,       33900,        130,    4686391,         1303,        4083
 3063,          4363,            1303,             13,   3208947,     3210209,       6189,     81184,       33916,        130,    4689453,         1303,        4053
 3064,          4364,            1303,             13,   3212010,     3213273,       6182,     81206,       33909,        127,    4692516,         1303,        4029
 3065,          4365,            1303,             13,   3215074,     3216338,       6209,     81238,       33922,        142,    4695580,         1303,        4023
 3066,          4366,            1303,             12,   3218139,     3219404,       6187,     81250,       33956,        127,    4698645,         1303,        4058
 3067,          4367,            1303,             13,   3221205,     3222471,       6274,     81269,       33956,        128,    4701711,         1303,        4047
 3068,          4372,            1307,             12,   3212020,     3213276,       6193,     81363,       33977,        127,    4704778,         1307,        4038
 3069,          4373,            1307,             13,   3215088,     3216345,       6190,     81427,       33992,        128,    4707846,         1307,        4033
 3070,          4374,            1307,             13,   3218157,     3219415,       6218,     81433,       33988,        130,    4710915,         1307,        4072
 3071,          4375,            1307,             13,   3221227,     3222486,       6198,     81481,       34001,        127,    4713985,         1307,        4012
 3072,          4377,            1308,             12,   3221228,     3222486,       6273,     81503,       34033,        127,    4717056,         1308,        4072
 3073,          4380,            1310,             13,   3221230,     3222488,       6219,     81520,       34044,        127,    4720128,         1310,        4020
 3074,          4384,            1313,             13,   3221233,     3222490,       6225,     81508,       34050,        136,    4723201,         1313,        4117
 3075,          4387,            1315,             13,   3224303,     3225561,       6180,     81546,       34063,        131,    4726275,         1315,        4101
 3076,          4388,            1315,             13,   3227378,     3228637,       6191,     81613,       34070,        129,    4729350,         1315,        4027
 3077,          4389,            1315,             13,   3230454,     3231714,       6248,     81614,       34073,        128,    4732426,         1315,        4126
 3078,          4390,            1315,             13,   3233531,     3234792,       6238,     81612,       34087,        132,    4735503,         1315,        4096
 3079,          4391,            1315,             14,   3236609,     3237871,       6277,     81653,       34109,        129,    4738581,         1315,        4053
 3080,          4392,            1315,             13,   3239688,     3240951,       6230,     81676,       34086,        128,    4741660,         1315,        4054
 3081,          4393,            1315,             13,   3242768,     3244032,       6277,     81691,       34101,        128,    4744740,         1315,        3993
 3082,          4394,            1315,             13,   3245849,     3247114,       6267,     81651,       34129,        128,    4747821,         1315,        4029
 3083,          4395,            1315,             13,   3248931,     3250197,       6287,     81701,       34141,        127,    4750903,         1315,        4067
 3084,          4396,            1315,             13,   3252014,     3253281,       6433,     81730,       34157,        130,    4753986,         1315,        4069
 3085,          4397,            1315,             15,   3255098,     3256366,       6280,     81745,       34163,        130,    4757070,         1315,        4043
 3086,          4400,            1317,             14,   3252017,     3253282,       6265,     81771,       34165,        131,    4760155,         1317,        4278
 3087,          4401,            1317,             15,   3255103,     3256369,       6366,     81783,       34186,        139,    4763241,         1317,        4067
 3088,          4402,            1317,             14,   3258190,     3259457,       6274,     81823,       34200,        129,    4766328,         1317,        4056
 3089,          4403,            1317,             13,   3261278,     3262546,       6258,     81843,       34208,        131,    4769416,         1317,        4035
 3090,          4406,            1319,             13,   3258193,     3259458,       6278,     81865,       34225,        129,    4772505,         1319,        4153
 3091,          4407,            1319,             13,   3261283,     3262549,       6284,     81872,       34242,        130,    4775595,         1319,        4034
 3092,          4408,            1319,             13,   3264374,     3265641,       6283,     81892,       34237,        129,    4778686,         1319,        4063
 3093,          4409,            1319,             13,   3267466,     3268734,       6305,     81931,       34247,        130,    4781778,         1319,        4097
 3094,          4410,            1319,             13,   3270559,     3271828,       6283,     81903,       34288,        132,    4784871,         1319,        4079
 3095,          4412,            1320,             13,   3267469,     3268735,       6279,     81951,       34285,        129,    4787965,         1320,        4053
 3096,          4413,            1320,             13,   3270564,     3271831,       6380,     81988,       34275,        129,    4791060,         1320,        4102
 3097,          4414,            1320,             13,   3270565,     3271831,       6257,     81994,       34290,        152,    4794156,         1320,        4059
 3098,          4415,            1320,             13,   3273662,     3274929,       6296,     81980,       34308,        130,    4797253,         1320,        4164
 3099,          4416,            1320,             13,   3276760,     3278028,       6297,     82025,       34312,        130,    4800351,         1320,        4089
 3100,          4418,            1321,             13,   3276761,     3278028,       6341,     82062,       34342,        129,    4803450,         1321,        4073
 3101,          4419,            1321,             13,   3279861,     3281129,       6324,     82076,       34350,        130,    4806550,         1321,        4195
 3102,          4420,            1321,             13,   3282962,     3284231,       6380,     82092,       34350,        130,    4809651,         1321,        4092
 3103,          4422,            1322,             13,   3282963,     3284231,       6321,     82132,       34355,        128,    4812753,         1322,        4139
 3104,          4423,            1322,             13,   3286066,     3287335,       6339,     82113,       34386,        133,    4815856,         1322,        4141
 3105,          4424,            1322,             15,   3289170,     3290440,       6265,     82132,       34399,        135,    4818960,         1322,        4207
 3106,          4425,            1322,             15,   3292275,     3293546,       6355,     82082,       34430,        132,    4822065,         1322,        4101
 3107,          4426,            1322,             15,   3295381,     3296653,       6378,     82096,       34452,        136,    4825171,         1322,        4173
 3108,          4427,            1322,             15,   3298488,     3299761,       6435,     82196,       34422,        131,    4828278,         1322,        4143
 3109,          4428,            1322,             14,   3301596,     3302870,       6431,     82210,       34433,        131,    4831386,         1322,        4169
 3110,          4429,            1322,             13,   3304705,     3305980,       6352,     82252,       34452,        130,    4834495,         1322,        4197
 3111,          4430,            1322,             13,   3307815,     3309091,       6363,     82265,       34463,        132,    4837605,         1322,        4153
 3112,          4431,            1322,             14,   3310926,     3312203,       6389,     82276,       34458,        130,    4840716,         1322,        4117
 3113,          4433,            1323,             13,   3310927,     3312203,       6372,     82292,       34471,        132,    4843828,         1323,        4138
 3114,          4434,            1323,             13,   3314040,     3315317,       6395,     82314,       34489,        130,    4846941,         1323,        4140
 3115,          4435,            1323,             14,   3317154,     3318432,       6409,     82345,       34490,        134,    4850055,         1323,        4160
 3116,          4436,            1323,             13,   3320269,     3321548,       6439,     82344,       34515,        129,    4853170,         1323,        4158
 3117,          4437,            1323,             13,   3323385,     3324665,       6445,     82356,       34539,        130,    4856286,         1323,        4148
 3118,          4438,            1323,             13,   3326502,     3327783,       6381,     82412,       34523,        130,    4859403,         1323,        4169
 3119,          4439,            1323,             13,   3329620,     3330902,       6469,     82410,       34557,        131,    4862521,         1323,        4168
 3120,          4440,            1323,             13,   3332739,     3334022,       6476,     82421,       34579,        130,    4865640,         1323,        4180
 3121,          4441,            1323,             13,   3335859,     3337143,       6405,     82439,       34592,        131,    4868760,         1323,        4156
